89141:
 num     #instances         #bytes  class name (module)
8107:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x00001000013579a8
8108:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001358000
8109:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001358228
8110:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001358660
8111:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001358cb0
8112:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x00001000013599f8
8113:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135a038
8114:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135a678
8115:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135acb8
8116:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135b7c0
8117:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135bbf8
8118:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135c238
8119:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135c670
8120:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135caa0
8121:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135ced0
8122:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135d508
8123:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135d730
8124:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135db60
8125:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135df90
8126:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135e1b8
8127:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135e808
8128:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135ee58
8129:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135f6a8
8130:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x000010000135f8d0
8131:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001360000
8132:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001360228
8133:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001360658
8134:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001360b38
8135:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001360f70
8136:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x00001000013613a8
8137:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x00001000013617e0
8138:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001361c18
8139:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001362050
8140:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001362488
8141:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x00001000013628c0
8142:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001362f40
8143:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001363588
8144:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x00001000013639b8
8145:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001364010
8146:             1             16  net.minecraft.core.registries.BuiltInRegistries$$Lambda/0x0000100001a022a8
8147:             1             16  net.minecraft.gametest.framework.BlockBasedTestInstance$$Lambda/0x0000100001cd3008
8148:             1             16  net.minecraft.gametest.framework.BlockBasedTestInstance$$Lambda/0x0000100001cd5290
8149:             1             16  net.minecraft.gametest.framework.BlockBasedTestInstance$$Lambda/0x0000100001cd54d8
8150:             1             16  net.minecraft.gametest.framework.BuiltinTestFunctions
8151:             1             16  net.minecraft.gametest.framework.BuiltinTestFunctions$$Lambda/0x0000100001cffb10
8152:             1             16  net.minecraft.gametest.framework.FunctionGameTestInstance$$Lambda/0x0000100001cd59d8
8153:             1             16  net.minecraft.gametest.framework.FunctionGameTestInstance$$Lambda/0x0000100001cd5c20
8154:             1             16  net.minecraft.gametest.framework.FunctionGameTestInstance$$Lambda/0x0000100001cd5e68
8155:             1             16  net.minecraft.gametest.framework.FunctionGameTestInstance$$Lambda/0x0000100001cd60b0
8156:             1             16  net.minecraft.gametest.framework.GameTestInstance$$Lambda/0x0000100001cd28c0
8157:             1             16  net.minecraft.gametest.framework.GameTestInstance$$Lambda/0x0000100001cd2b08
8158:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fbf9f8
8159:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fbfc20
8160:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc0260
8161:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc13f0
8162:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc1618
8163:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc1840
8164:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc25d0
8165:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc2800
8166:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc2a48
8167:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc2c78
8168:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc2ea8
8169:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc30d8
8170:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc3300
8171:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc3528
8172:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc3750
8173:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc3978
8174:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc3ba0
8175:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc3dc8
8176:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc3ff0
8177:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc4218
8178:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc4440
8179:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc4668
8180:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc4890
8181:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc4ab8
8182:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc4ce0
8183:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc4f08
8184:             1             16  net.minecraft.gametest.framework.TestCommand$$Lambda/0x0000100001fc5130
8185:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd3468
8186:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd36b0
8187:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd38f8
8188:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd3b40
8189:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd3d88
8190:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd3fd0
8191:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd4218
8192:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd4460
8193:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd46a8
8194:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd48f0
8195:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd4b38
8196:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd4d80
8197:             1             16  net.minecraft.gametest.framework.TestData$$Lambda/0x0000100001cd4fc8
8198:             1             16  net.minecraft.gametest.framework.TestEnvironmentDefinition$$Lambda/0x0000100001cc97d8
8199:             1             16  net.minecraft.gametest.framework.TestEnvironmentDefinition$$Lambda/0x0000100001cc9a20
